date,price
2017-03-23 19:30:00,9.62
2017-03-23 19:36:00,9.57
2017-03-23 19:42:00,9.67
2017-03-23 19:48:00,9.56
2017-03-23 19:54:00,9.57
2017-03-23 20:00:00,9.57
2017-03-23 20:06:00,9.66
2017-03-23 20:12:00,9.67
2017-03-23 20:18:00,9.66
2017-03-23 20:24:00,9.59
2017-03-23 20:30:00,9.53
2017-03-23 20:36:00,9.61
2017-03-23 20:42:00,9.43
2017-03-23 20:48:00,9.41
2017-03-23 20:54:00,9.36
2017-03-23 21:00:00,9.36
2017-03-23 21:06:00,9.33
2017-03-23 21:12:00,9.36
2017-03-23 21:18:00,9.31
2017-03-23 21:24:00,9.28
2017-03-23 21:30:00,9.31
2017-03-23 21:36:00,9.3
2017-03-23 21:42:00,9.31
2017-03-23 21:48:00,9.27
2017-03-23 21:54:00,9.27
2017-03-23 22:00:00,9.26
2017-03-23 22:06:00,9.27
2017-03-23 22:12:00,9.25
2017-03-23 22:18:00,9.23
2017-03-23 22:24:00,9.21
2017-03-23 22:30:00,9.19
2017-03-23 22:36:00,9.18
2017-03-23 22:42:00,9.19
2017-03-23 22:48:00,9.23
2017-03-23 22:54:00,9.24
2017-03-23 23:00:00,9.22
2017-03-23 23:06:00,9.23
2017-03-23 23:12:00,9.26
2017-03-23 23:18:00,9.28
2017-03-23 23:24:00,9.3
2017-03-23 23:30:00,9.29
2017-03-23 23:36:00,9.25
2017-03-23 23:42:00,9.23
2017-03-23 23:48:00,9.22
2017-03-23 23:54:00,9.19
2017-03-24 00:00:00,9.17
2017-03-24 00:06:00,9.1
2017-03-24 00:12:00,9.03
2017-03-24 00:18:00,9
2017-03-24 00:24:00,8.95
2017-03-24 00:30:00,8.91
2017-03-24 00:36:00,8.88
2017-03-24 00:42:00,8.81
2017-03-24 00:48:00,8.8
2017-03-24 00:54:00,8.78
2017-03-24 01:00:00,8.68
2017-03-24 01:06:00,8.56
2017-03-24 01:12:00,8.48
2017-03-24 01:18:00,8.47
2017-03-24 01:24:00,8.46
2017-03-24 01:30:00,8.44
2017-03-24 01:36:00,8.47
2017-03-24 01:42:00,8.45
2017-03-24 01:48:00,8.46
2017-03-24 01:54:00,8.45
2017-03-24 02:00:00,8.4
2017-03-24 02:06:00,8.4
2017-03-24 02:12:00,8.35
2017-03-24 02:18:00,8.3
2017-03-24 02:24:00,8.25
2017-03-24 02:30:00,8.23
2017-03-24 02:36:00,8.23
2017-03-24 02:42:00,8.25
2017-03-24 02:48:00,8.24
2017-03-24 02:54:00,8.24
2017-03-24 03:00:00,8.25
2017-03-24 03:06:00,8.24
2017-03-24 03:12:00,8.25
2017-03-24 03:18:00,8.27
2017-03-24 03:24:00,8.28
2017-03-24 03:30:00,8.28
2017-03-24 03:36:00,8.28
2017-03-24 03:42:00,8.29
2017-03-24 03:48:00,8.29
2017-03-24 03:54:00,8.28
2017-03-24 04:00:00,8.24
2017-03-24 04:06:00,8.23
2017-03-24 04:12:00,8.2
2017-03-24 04:18:00,8.21
2017-03-24 04:24:00,8.2
2017-03-24 04:30:00,8.18
2017-03-24 04:36:00,8.18
2017-03-24 04:42:00,8.16
2017-03-24 04:48:00,8.16
2017-03-24 04:54:00,8.17
2017-03-24 05:00:00,8.16
2017-03-24 05:06:00,8.15
2017-03-24 05:12:00,8.13
2017-03-24 05:18:00,8.12
2017-03-24 05:24:00,8.13
2017-03-24 05:30:00,8.13
2017-03-24 05:36:00,8.13
2017-03-24 05:42:00,8.09
2017-03-24 05:48:00,8.09
2017-03-24 05:54:00,8.02
2017-03-24 06:00:00,7.92
2017-03-24 06:06:00,7.89
2017-03-24 06:12:00,7.91
2017-03-24 06:18:00,7.92
2017-03-24 06:24:00,7.92
2017-03-24 06:30:00,7.91
2017-03-24 06:36:00,7.94
2017-03-24 06:42:00,7.91
2017-03-24 06:48:00,7.91
2017-03-24 06:54:00,7.9
2017-03-24 07:00:00,7.89
2017-03-24 07:06:00,7.88
2017-03-24 07:12:00,7.87
2017-03-24 07:18:00,7.86
2017-03-24 07:24:00,7.86
2017-03-24 07:30:00,7.87
2017-03-24 07:36:00,7.85
2017-03-24 07:42:00,7.74
2017-03-24 07:48:00,7.72
2017-03-24 07:54:00,8.07
2017-03-24 08:00:00,8.11
2017-03-24 08:06:00,8.05
2017-03-24 08:12:00,8.1
2017-03-24 08:18:00,8.12
2017-03-24 08:24:00,8.13
2017-03-24 08:30:00,8.12
2017-03-24 08:36:00,8.11
2017-03-24 08:42:00,8.11
2017-03-24 08:48:00,8.1
2017-03-24 08:54:00,8.1
2017-03-24 09:00:00,8.09
2017-03-24 09:06:00,8.09
2017-03-24 09:12:00,8.1
2017-03-24 09:18:00,8.08
2017-03-24 09:24:00,8.12
2017-03-24 09:30:00,8.13
2017-03-24 09:36:00,8.16
2017-03-24 09:42:00,8.16
2017-03-24 09:48:00,8.18
2017-03-24 09:54:00,8.18
2017-03-24 10:00:00,8.21
2017-03-24 10:06:00,8.22
2017-03-24 10:12:00,8.23
2017-03-24 10:18:00,8.26
2017-03-24 10:24:00,8.28
2017-03-24 10:30:00,8.29
2017-03-24 10:36:00,8.29
2017-03-24 10:42:00,8.29
2017-03-24 10:48:00,8.29
2017-03-24 10:54:00,8.29
2017-03-24 11:00:00,8.29
2017-03-24 11:06:00,8.3
2017-03-24 11:12:00,8.31
2017-03-24 11:18:00,8.34
2017-03-24 11:24:00,8.37
2017-03-24 11:30:00,8.38
2017-03-24 11:36:00,8.4
2017-03-24 11:42:00,8.39
2017-03-24 11:48:00,8.41
2017-03-24 11:54:00,8.41
2017-03-24 12:00:00,8.43
2017-03-24 12:06:00,8.43
2017-03-24 12:12:00,8.45
2017-03-24 12:18:00,8.48
2017-03-24 12:24:00,8.54
2017-03-24 12:30:00,8.57
2017-03-24 12:36:00,8.6
2017-03-24 12:42:00,8.64
2017-03-24 12:48:00,8.72
2017-03-24 12:54:00,8.68
2017-03-24 13:00:00,8.72
2017-03-24 13:06:00,8.74
2017-03-24 13:12:00,8.78
2017-03-24 13:18:00,8.81
2017-03-24 13:24:00,8.87
2017-03-24 13:30:00,8.87
2017-03-24 13:36:00,8.85
2017-03-24 13:42:00,8.86
2017-03-24 13:48:00,8.87
2017-03-24 13:54:00,8.91
2017-03-24 14:00:00,8.89
2017-03-24 14:06:00,8.94
2017-03-24 14:12:00,8.94
2017-03-24 14:18:00,8.98
2017-03-24 14:24:00,8.97
2017-03-24 14:30:00,8.98
2017-03-24 14:36:00,8.96
2017-03-24 14:42:00,8.97
2017-03-24 14:48:00,8.97
2017-03-24 14:54:00,8.98
2017-03-24 15:00:00,9.05
2017-03-24 15:06:00,9.05
2017-03-24 15:12:00,9.11
2017-03-24 15:18:00,9.07
2017-03-24 15:24:00,9.2
2017-03-24 15:30:00,9.25
2017-03-24 15:36:00,9.28
2017-03-24 15:42:00,9.35
2017-03-24 15:48:00,9.36
2017-03-24 15:54:00,9.39
2017-03-24 16:00:00,9.38
2017-03-24 16:06:00,9.33
2017-03-24 16:12:00,9.49
2017-03-24 16:18:00,9.38
2017-03-24 16:24:00,9.54
2017-03-24 16:30:00,9.43
2017-03-24 16:36:00,9.45
2017-03-24 16:42:00,9.57
2017-03-24 16:48:00,9.4
2017-03-24 16:54:00,9.28
2017-03-24 17:00:00,9.3
2017-03-24 17:06:00,9.3
2017-03-24 17:12:00,9.32
2017-03-24 17:18:00,9.29
2017-03-24 17:24:00,9.33
2017-03-24 17:30:00,9.51
2017-03-24 17:36:00,9.51
2017-03-24 17:42:00,9.33
2017-03-24 17:48:00,9.49
2017-03-24 17:54:00,9.5
2017-03-24 18:00:00,9.43
2017-03-24 18:06:00,9.56
2017-03-24 18:12:00,9.56
2017-03-24 18:18:00,9.59
2017-03-24 18:24:00,9.65
2017-03-24 18:30:00,9.7
2017-03-24 18:36:00,9.81
2017-03-24 18:42:00,9.76
2017-03-24 18:48:00,9.62
2017-03-24 18:54:00,9.38
2017-03-24 19:00:00,9.39
2017-03-24 19:06:00,9.4
2017-03-24 19:12:00,9.38
2017-03-24 19:18:00,9.33
2017-03-24 19:24:00,9.33
2017-03-24 19:30:00,9.33
2017-03-24 19:36:00,9.34
2017-03-24 19:42:00,9.35
2017-03-24 19:48:00,9.34
2017-03-24 19:54:00,9.35
2017-03-24 20:00:00,9.35
2017-03-24 20:06:00,9.35
2017-03-24 20:12:00,9.37
2017-03-24 20:18:00,9.37
2017-03-24 20:24:00,9.37
2017-03-24 20:30:00,9.38
2017-03-24 20:36:00,9.49
2017-03-24 20:42:00,9.5
2017-03-24 20:48:00,9.47
2017-03-24 20:54:00,9.45
2017-03-24 21:00:00,9.44
2017-03-24 21:06:00,9.43
2017-03-24 21:12:00,9.41
2017-03-24 21:18:00,9.41
2017-03-24 21:24:00,9.4
2017-03-24 21:30:00,9.4
2017-03-24 21:36:00,9.4
2017-03-24 21:42:00,9.4
2017-03-24 21:48:00,9.4
2017-03-24 21:54:00,9.39
2017-03-24 22:00:00,9.39
2017-03-24 22:06:00,9.39
2017-03-24 22:12:00,9.35
2017-03-24 22:18:00,9.38
2017-03-24 22:24:00,9.4
2017-03-24 22:30:00,9.42
2017-03-24 22:36:00,9.4
2017-03-24 22:42:00,9.39
2017-03-24 22:48:00,9.38
2017-03-24 22:54:00,9.39
2017-03-24 23:00:00,9.39
2017-03-24 23:06:00,9.4
2017-03-24 23:12:00,9.39
2017-03-24 23:18:00,9.39
2017-03-24 23:24:00,9.39
2017-03-24 23:30:00,9.39
2017-03-24 23:36:00,9.4
2017-03-24 23:42:00,9.4
2017-03-24 23:48:00,9.4
2017-03-24 23:54:00,9.4
2017-03-25 00:00:00,9.41
2017-03-25 00:06:00,9.41
2017-03-25 00:12:00,9.4
2017-03-25 00:18:00,9.4
2017-03-25 00:24:00,9.39
2017-03-25 00:30:00,9.38
2017-03-25 00:36:00,9.38
2017-03-25 00:42:00,9.37
2017-03-25 00:48:00,9.36
2017-03-25 00:54:00,9.36
2017-03-25 01:00:00,9.34
2017-03-25 01:06:00,9.33
2017-03-25 01:12:00,9.34
2017-03-25 01:18:00,9.31
2017-03-25 01:24:00,9.33
2017-03-25 01:30:00,9.32
2017-03-25 01:36:00,9.32
2017-03-25 01:42:00,9.32
2017-03-25 01:48:00,9.33
2017-03-25 01:54:00,9.33
2017-03-25 02:00:00,9.31
2017-03-25 02:06:00,9.32
2017-03-25 02:12:00,9.33
2017-03-25 02:18:00,9.35
2017-03-25 02:24:00,9.33
2017-03-25 02:30:00,9.34
2017-03-25 02:36:00,9.33
2017-03-25 02:42:00,9.33
2017-03-25 02:48:00,9.33
2017-03-25 02:54:00,9.32
2017-03-25 03:00:00,9.31
2017-03-25 03:06:00,9.31
2017-03-25 03:12:00,9.31
2017-03-25 03:18:00,9.31
2017-03-25 03:24:00,9.3
2017-03-25 03:30:00,9.3
2017-03-25 03:36:00,9.3
2017-03-25 03:42:00,9.3
2017-03-25 03:48:00,9.28
2017-03-25 03:54:00,9.29
2017-03-25 04:00:00,9.28
2017-03-25 04:06:00,9.27
2017-03-25 04:12:00,9.26
2017-03-25 04:18:00,9.25
2017-03-25 04:24:00,9.24
2017-03-25 04:30:00,9.23
2017-03-25 04:36:00,9.23
2017-03-25 04:42:00,9.24
2017-03-25 04:48:00,9.23
2017-03-25 04:54:00,9.21
2017-03-25 05:00:00,9.22
2017-03-25 05:06:00,9.21
2017-03-25 05:12:00,9.21
2017-03-25 05:18:00,9.23
2017-03-25 05:24:00,9.22
2017-03-25 05:30:00,9.27
2017-03-25 05:36:00,9.29
2017-03-25 05:42:00,9.27
2017-03-25 05:48:00,9.29
2017-03-25 05:54:00,9.27
2017-03-25 06:00:00,9.27
2017-03-25 06:06:00,9.3
2017-03-25 06:12:00,9.29
2017-03-25 06:18:00,9.32
2017-03-25 06:24:00,9.31
2017-03-25 06:30:00,9.32
2017-03-25 06:36:00,9.33
2017-03-25 06:42:00,9.38
2017-03-25 06:48:00,9.41
2017-03-25 06:54:00,9.37
2017-03-25 07:00:00,9.42
2017-03-25 07:06:00,9.41
2017-03-25 07:12:00,9.36
2017-03-25 07:18:00,9.45
2017-03-25 07:24:00,9.41
2017-03-25 07:30:00,9.46
2017-03-25 07:36:00,9.46
2017-03-25 07:42:00,9.44
2017-03-25 07:48:00,9.47
2017-03-25 07:54:00,9.48
2017-03-25 08:00:00,9.46
2017-03-25 08:06:00,9.44
2017-03-25 08:12:00,9.44
2017-03-25 08:18:00,9.41
2017-03-25 08:24:00,9.45
2017-03-25 08:30:00,9.48
2017-03-25 08:36:00,9.53
2017-03-25 08:42:00,9.51
2017-03-25 08:48:00,9.56
2017-03-25 08:54:00,9.61
2017-03-25 09:00:00,9.62
2017-03-25 09:06:00,9.64
2017-03-25 09:12:00,9.61
2017-03-25 09:18:00,9.62
2017-03-25 09:24:00,9.64
2017-03-25 09:30:00,9.68
2017-03-25 09:36:00,9.64
2017-03-25 09:42:00,9.72
2017-03-25 09:48:00,9.69
2017-03-25 09:54:00,9.76
2017-03-25 10:00:00,9.82
2017-03-25 10:06:00,9.81
2017-03-25 10:12:00,9.84
2017-03-25 10:18:00,9.86
2017-03-25 10:24:00,9.87
2017-03-25 10:30:00,9.94
2017-03-25 10:36:00,9.97
2017-03-25 10:42:00,10.11
2017-03-25 10:48:00,10.23
2017-03-25 10:54:00,10.24
2017-03-25 11:00:00,10.27
2017-03-25 11:06:00,10.4
2017-03-25 11:12:00,10.48
2017-03-25 11:18:00,10.46
2017-03-25 11:24:00,10.34
2017-03-25 11:30:00,10.45
2017-03-25 11:36:00,10.63
2017-03-25 11:42:00,10.81
2017-03-25 11:48:00,10.84
2017-03-25 11:54:00,10.93
2017-03-25 12:00:00,11.43
2017-03-25 12:06:00,11.65
2017-03-25 12:12:00,11.56
2017-03-25 12:18:00,11.64
2017-03-25 12:24:00,11.67
2017-03-25 12:30:00,11.67
2017-03-25 12:36:00,11.69
2017-03-25 12:42:00,11.67
2017-03-25 12:48:00,11.68
2017-03-25 12:54:00,11.66
2017-03-25 13:00:00,11.64
2017-03-25 13:06:00,11.53
2017-03-25 13:12:00,11.36
2017-03-25 13:18:00,11.19
2017-03-25 13:24:00,11.17
2017-03-25 13:30:00,11.15
2017-03-25 13:36:00,11.13
2017-03-25 13:42:00,10.99
2017-03-25 13:48:00,10.88
2017-03-25 13:54:00,10.95
2017-03-25 14:00:00,11.29
2017-03-25 14:06:00,11.07
2017-03-25 14:12:00,11.1
2017-03-25 14:18:00,11.08
2017-03-25 14:24:00,11.12
2017-03-25 14:30:00,11.18
2017-03-25 14:36:00,11.18
2017-03-25 14:42:00,11.22
2017-03-25 14:48:00,11.2
2017-03-25 14:54:00,11.21
2017-03-25 15:00:00,11.28
2017-03-25 15:06:00,12.27
2017-03-25 15:12:00,11.93
2017-03-25 15:18:00,11.68
2017-03-25 15:24:00,11.49
2017-03-25 15:30:00,11.66
2017-03-25 15:36:00,11.74
2017-03-25 15:42:00,11.66
2017-03-25 15:48:00,11.47
2017-03-25 15:54:00,11.5
2017-03-25 16:00:00,11.61
2017-03-25 16:06:00,11.21
2017-03-25 16:12:00,11.24
2017-03-25 16:18:00,11.38
2017-03-25 16:24:00,11.6
2017-03-25 16:30:00,11.67
2017-03-25 16:36:00,11.7
2017-03-25 16:42:00,11.7
2017-03-25 16:48:00,11.76
2017-03-25 16:54:00,11.81
2017-03-25 17:00:00,11.93
2017-03-25 17:06:00,12.05
2017-03-25 17:12:00,12.06
2017-03-25 17:18:00,12.05
2017-03-25 17:24:00,12.09
2017-03-25 17:30:00,12.1
2017-03-25 17:36:00,12.02
2017-03-25 17:42:00,11.91
2017-03-25 17:48:00,11.99
2017-03-25 17:54:00,12.01
2017-03-25 18:00:00,12
2017-03-25 18:06:00,12
2017-03-25 18:12:00,11.87
2017-03-25 18:18:00,11.95
2017-03-25 18:24:00,11.91
2017-03-25 18:30:00,11.76
2017-03-25 18:36:00,11.8
2017-03-25 18:42:00,11.85
2017-03-25 18:48:00,11.93
2017-03-25 18:54:00,12.21
2017-03-25 19:00:00,12.11
2017-03-25 19:06:00,12.09
2017-03-25 19:12:00,12.14
2017-03-25 19:18:00,12.25
2017-03-25 19:24:00,12.2
2017-03-25 19:30:00,11.9
2017-03-25 19:36:00,11.88
2017-03-25 19:42:00,11.84
2017-03-25 19:48:00,11.7
2017-03-25 19:54:00,11.57
2017-03-25 20:00:00,11.5
2017-03-25 20:06:00,11.5
2017-03-25 20:12:00,11.58
2017-03-25 20:18:00,11.63
2017-03-25 20:24:00,11.57
2017-03-25 20:30:00,11.49
2017-03-25 20:36:00,11.47
2017-03-25 20:42:00,11.49
2017-03-25 20:48:00,11.42
2017-03-25 20:54:00,11.41
2017-03-25 21:00:00,11.3
2017-03-25 21:06:00,12.17
2017-03-25 21:12:00,12.4
2017-03-25 21:18:00,12.65
2017-03-25 21:24:00,12.74
2017-03-25 21:30:00,12.71
2017-03-25 21:36:00,12.74
2017-03-25 21:42:00,12.67
2017-03-25 21:48:00,12.69
2017-03-25 21:54:00,12.65
2017-03-25 22:00:00,12.63
2017-03-25 22:06:00,12.65
2017-03-25 22:12:00,12.6
2017-03-25 22:18:00,12.57
2017-03-25 22:24:00,12.46
2017-03-25 22:30:00,12.48
2017-03-25 22:36:00,12.42
2017-03-25 22:42:00,12.37
2017-03-25 22:48:00,12.31
2017-03-25 22:54:00,12.31
2017-03-25 23:00:00,12.27
2017-03-25 23:06:00,12.19
2017-03-25 23:12:00,12.08
2017-03-25 23:18:00,12.1
2017-03-25 23:24:00,12
2017-03-25 23:30:00,12.01
2017-03-25 23:36:00,11.95
2017-03-25 23:42:00,11.89
2017-03-25 23:48:00,12.15
2017-03-25 23:54:00,12.09
2017-03-26 00:00:00,11.92
2017-03-26 00:06:00,11.89
2017-03-26 00:12:00,11.91
2017-03-26 00:18:00,11.93
2017-03-26 00:24:00,12.04
2017-03-26 00:30:00,12.07
2017-03-26 00:36:00,12.16
2017-03-26 00:42:00,12.21
2017-03-26 00:48:00,12.19
2017-03-26 00:54:00,12.22
2017-03-26 01:00:00,12.21
2017-03-26 01:06:00,12.17
2017-03-26 01:12:00,12.2
2017-03-26 01:18:00,12.1
2017-03-26 01:24:00,12.06
2017-03-26 01:30:00,11.89
2017-03-26 01:36:00,11.82
2017-03-26 01:42:00,11.94
2017-03-26 01:48:00,11.82
2017-03-26 01:54:00,11.57
2017-03-26 02:00:00,11.57
2017-03-26 02:06:00,11.78
2017-03-26 02:12:00,11.81
2017-03-26 02:18:00,11.61
2017-03-26 02:24:00,11.57
2017-03-26 02:30:00,11.6
2017-03-26 02:36:00,11.66
2017-03-26 02:42:00,11.75
2017-03-26 02:48:00,11.84
2017-03-26 02:54:00,11.89
2017-03-26 03:00:00,11.92
2017-03-26 03:06:00,11.98
2017-03-26 03:12:00,11.93
2017-03-26 03:18:00,12
2017-03-26 03:24:00,11.97
2017-03-26 03:30:00,11.94
2017-03-26 03:36:00,12.02
2017-03-26 03:42:00,12.02
2017-03-26 03:48:00,12.05
2017-03-26 03:54:00,12.06
2017-03-26 04:00:00,12.02
2017-03-26 04:06:00,11.99
2017-03-26 04:12:00,12.01
2017-03-26 04:18:00,12.01
2017-03-26 04:24:00,12
2017-03-26 04:30:00,12.03
2017-03-26 04:36:00,12.01
2017-03-26 04:42:00,11.99
2017-03-26 04:48:00,12.01
2017-03-26 04:54:00,11.97
2017-03-26 05:00:00,11.94
2017-03-26 05:06:00,11.93
2017-03-26 05:12:00,11.93
2017-03-26 05:18:00,11.9
2017-03-26 05:24:00,11.85
2017-03-26 05:30:00,11.78
2017-03-26 05:36:00,11.72
2017-03-26 05:42:00,11.71
2017-03-26 05:48:00,11.62
2017-03-26 05:54:00,11.61
2017-03-26 06:00:00,11.57
2017-03-26 06:06:00,11.67
2017-03-26 06:12:00,11.64
2017-03-26 06:18:00,11.66
2017-03-26 06:24:00,11.65
2017-03-26 06:30:00,11.67
2017-03-26 06:36:00,11.56
2017-03-26 06:42:00,11.61
2017-03-26 06:48:00,11.61
2017-03-26 06:54:00,11.57
2017-03-26 07:00:00,11.57
2017-03-26 07:06:00,11.58
2017-03-26 07:12:00,11.59
2017-03-26 07:18:00,11.55
2017-03-26 07:24:00,11.48
2017-03-26 07:30:00,11.44
2017-03-26 07:36:00,11.48
2017-03-26 07:42:00,11.34
2017-03-26 07:48:00,11.47
2017-03-26 07:54:00,11.27
2017-03-26 08:00:00,11.42
2017-03-26 08:06:00,11.5
2017-03-26 08:12:00,11.47
2017-03-26 08:18:00,11.5
2017-03-26 08:24:00,11.47
2017-03-26 08:30:00,11.44
2017-03-26 08:36:00,11.45
2017-03-26 08:42:00,11.24
2017-03-26 08:48:00,11.1
2017-03-26 08:54:00,11.07
2017-03-26 09:00:00,11.02
2017-03-26 09:06:00,11.04
2017-03-26 09:12:00,11.15
2017-03-26 09:18:00,11.17
2017-03-26 09:24:00,11.2
2017-03-26 09:30:00,11.23
2017-03-26 09:36:00,11.24
2017-03-26 09:42:00,11.25
2017-03-26 09:48:00,11.25
2017-03-26 09:54:00,11.24
2017-03-26 10:00:00,11.22
2017-03-26 10:06:00,11.22
2017-03-26 10:12:00,11.24
2017-03-26 10:18:00,11.25
2017-03-26 10:24:00,11.26
2017-03-26 10:30:00,11.27
2017-03-26 10:36:00,11.28
2017-03-26 10:42:00,11.3
2017-03-26 10:48:00,11.3
2017-03-26 10:54:00,11.3
2017-03-26 11:00:00,11.29
2017-03-26 11:06:00,11.29
2017-03-26 11:12:00,11.3
2017-03-26 11:18:00,11.3
2017-03-26 11:24:00,11.3
2017-03-26 11:30:00,11.3
2017-03-26 11:36:00,11.28
2017-03-26 11:42:00,11.25
2017-03-26 11:48:00,11.22
2017-03-26 11:54:00,11.18
2017-03-26 12:00:00,11.11
2017-03-26 12:06:00,11.05
2017-03-26 12:12:00,11.05
2017-03-26 12:18:00,11.01
2017-03-26 12:24:00,10.96
2017-03-26 12:30:00,10.86
2017-03-26 12:36:00,10.91
2017-03-26 12:42:00,10.93
2017-03-26 12:48:00,10.92
2017-03-26 12:54:00,10.94
2017-03-26 13:00:00,10.97
2017-03-26 13:06:00,10.94
2017-03-26 13:12:00,11.02
2017-03-26 13:18:00,11.03
2017-03-26 13:24:00,11.06
2017-03-26 13:30:00,11.09
2017-03-26 13:36:00,11.02
2017-03-26 13:42:00,11.02
2017-03-26 13:48:00,11
2017-03-26 13:54:00,11.11
2017-03-26 14:00:00,11.08
2017-03-26 14:06:00,11.1
2017-03-26 14:12:00,11.07
2017-03-26 14:18:00,11.03
2017-03-26 14:24:00,11.05
2017-03-26 14:30:00,11.02
2017-03-26 14:36:00,11.09
2017-03-26 14:42:00,11.07
2017-03-26 14:48:00,11.05
2017-03-26 14:54:00,11.04
2017-03-26 15:00:00,11.05
2017-03-26 15:06:00,11.03
2017-03-26 15:12:00,11.02
2017-03-26 15:18:00,11.03
2017-03-26 15:24:00,11.02
2017-03-26 15:30:00,11.01
2017-03-26 15:36:00,10.99
2017-03-26 15:42:00,10.99
2017-03-26 15:48:00,10.97
2017-03-26 15:54:00,10.98
2017-03-26 16:00:00,10.98
2017-03-26 16:06:00,10.98
2017-03-26 16:12:00,10.98
2017-03-26 16:18:00,10.97
2017-03-26 16:24:00,10.94
2017-03-26 16:30:00,10.95
2017-03-26 16:36:00,10.9
2017-03-26 16:42:00,10.88
2017-03-26 16:48:00,10.82
2017-03-26 16:54:00,10.8
2017-03-26 17:00:00,10.83
2017-03-26 17:06:00,10.8
2017-03-26 17:12:00,10.77
2017-03-26 17:18:00,10.77
2017-03-26 17:24:00,10.78
2017-03-26 17:30:00,10.79
2017-03-26 17:36:00,10.79
2017-03-26 17:42:00,10.8
2017-03-26 17:48:00,10.78
2017-03-26 17:54:00,10.79
2017-03-26 18:00:00,10.8
2017-03-26 18:06:00,10.84
2017-03-26 18:12:00,10.91
2017-03-26 18:18:00,10.9
2017-03-26 18:24:00,10.96
2017-03-26 18:30:00,10.93
2017-03-26 18:36:00,10.91
2017-03-26 18:42:00,10.84
2017-03-26 18:48:00,10.86
2017-03-26 18:54:00,10.84
2017-03-26 19:00:00,10.92
2017-03-26 19:06:00,10.84
2017-03-26 19:12:00,10.84
2017-03-26 19:18:00,10.89
2017-03-26 19:24:00,10.92
2017-03-26 19:30:00,10.83
2017-03-26 19:36:00,10.81
2017-03-26 19:42:00,10.83
2017-03-26 19:48:00,10.89
2017-03-26 19:54:00,10.81
2017-03-26 20:00:00,10.8
2017-03-26 20:06:00,10.8
2017-03-26 20:12:00,10.79
2017-03-26 20:18:00,10.79
2017-03-26 20:24:00,10.73
2017-03-26 20:30:00,10.7
2017-03-26 20:36:00,10.74
2017-03-26 20:42:00,10.71
2017-03-26 20:48:00,10.71
2017-03-26 20:54:00,10.71
2017-03-26 21:00:00,10.76
2017-03-26 21:06:00,10.7
2017-03-26 21:12:00,10.7
2017-03-26 21:18:00,10.7
2017-03-26 21:24:00,10.71
2017-03-26 21:30:00,10.73
2017-03-26 21:36:00,10.75
2017-03-26 21:42:00,10.76
2017-03-26 21:48:00,10.76
2017-03-26 21:54:00,10.77
2017-03-26 22:00:00,10.77
2017-03-26 22:06:00,10.77
2017-03-26 22:12:00,10.74
2017-03-26 22:18:00,10.74
2017-03-26 22:24:00,10.73
2017-03-26 22:30:00,10.73
2017-03-26 22:36:00,10.73
2017-03-26 22:42:00,10.73
2017-03-26 22:48:00,10.73
2017-03-26 22:54:00,10.73
2017-03-26 23:00:00,10.73
2017-03-26 23:06:00,10.73
2017-03-26 23:12:00,10.74
2017-03-26 23:18:00,10.74
2017-03-26 23:24:00,10.75
2017-03-26 23:30:00,10.77
2017-03-26 23:36:00,10.77
2017-03-26 23:42:00,10.77
2017-03-26 23:48:00,10.76
2017-03-26 23:54:00,10.76
2017-03-27 00:00:00,10.75
2017-03-27 00:06:00,10.73
2017-03-27 00:12:00,10.72
2017-03-27 00:18:00,10.68
2017-03-27 00:24:00,10.6
2017-03-27 00:30:00,10.57
2017-03-27 00:36:00,10.57
2017-03-27 00:42:00,10.55
2017-03-27 00:48:00,10.57
2017-03-27 00:54:00,10.58
2017-03-27 01:00:00,10.56
2017-03-27 01:06:00,10.56
2017-03-27 01:12:00,10.58
2017-03-27 01:18:00,10.57
2017-03-27 01:24:00,10.57
2017-03-27 01:30:00,10.57
2017-03-27 01:36:00,10.53
2017-03-27 01:42:00,10.57
2017-03-27 01:48:00,10.57
2017-03-27 01:54:00,10.58
2017-03-27 02:00:00,10.58
2017-03-27 02:06:00,10.58
2017-03-27 02:12:00,10.59
2017-03-27 02:18:00,10.58
2017-03-27 02:24:00,10.57
2017-03-27 02:30:00,10.56
2017-03-27 02:36:00,10.57
2017-03-27 02:42:00,10.56
2017-03-27 02:48:00,10.54
2017-03-27 02:54:00,10.53
2017-03-27 03:00:00,10.53
2017-03-27 03:06:00,10.47
2017-03-27 03:12:00,10.5
2017-03-27 03:18:00,10.52
2017-03-27 03:24:00,10.52
2017-03-27 03:30:00,10.52
2017-03-27 03:36:00,10.53
2017-03-27 03:42:00,10.52
2017-03-27 03:48:00,10.53
2017-03-27 03:54:00,10.52
2017-03-27 04:00:00,10.53
2017-03-27 04:06:00,10.53
2017-03-27 04:12:00,10.53
2017-03-27 04:18:00,10.54
2017-03-27 04:24:00,10.54
2017-03-27 04:30:00,10.54
2017-03-27 04:36:00,10.54
2017-03-27 04:42:00,10.54
2017-03-27 04:48:00,10.53
2017-03-27 04:54:00,10.54
2017-03-27 05:00:00,10.54
2017-03-27 05:06:00,10.54
2017-03-27 05:12:00,10.54
2017-03-27 05:18:00,10.53
2017-03-27 05:24:00,10.53
2017-03-27 05:30:00,10.53
2017-03-27 05:36:00,10.54
2017-03-27 05:42:00,10.54
2017-03-27 05:48:00,10.58
